Operating System,Unable to login to HGS from Home.
Application Issues,Exit Clearance is not working in Rekonnect
Application Issues,Unable to access mails on Phone.
Hardware Issues,Laptop not turning on
Application Issues,Need assistance in configuring mails on Phone.
Application Issues,Unable to access the VPN.
Application Issues,Deactivate Mail on Phone
Hosted Applications,Unable to access TAX VM desktop.
Hosted Applications,KPMG LINK Application slowness under US VDI
Hosted Applications,User requesting for Skype access in US VDI.
Hosted Applications,UNABLE TO LOGIN TO CITRIX SKYPE - NEW JOINEE
Hosted Applications,unable to log in to vdi
Hosted Applications,Issue with opening/viewing documents from Orion - Inside Citrix VDI
Hosted Applications,It's been completed 1 month still I didn't get skype activated in Citrix. Please have a look into this please.
Hosted Applications,Citrix login issue
Hosted Applications,US Citrix is getting hanged frequently.
Hosted Applications,unable to open any files in US VDI.
Hosted Applications,Inside US citrix unable to send the mails.
Hosted Applications,Unable to extend VDI screen within US VDI.
Hosted Applications,Citrix server unable to login
Hosted Applications,US Citrix login issue
Hosted Applications,Server is not working
Hosted Applications,"Account locked , password reset, RSA token reset"
Application Issues,Rekonnect is not opening
Hardware Issues,Unable to connect ITS Wireless
Hardware Issues,1) CANNOT MANAGE MAILS THROUGH RULES CREATION 2) THE MONITOR IS GETTING STALLED AND DISCONNECTED ON & OFF
Network Issues,Laptop network cables are not working
Application Issues,Unable to connect VPN though Airtel datacard
Application Issues,Unable to connect KGS_VPN Access denied
Hardware Issues,Keyboard is taking number instead of characters
Application Issues,Unable to connect KGS_VPN Access denied
Hardware Issues,Laptop keyboard not working. Refer ticket no. 829279
Application Issues,Multiple issue
Application Issues,Unable to connect KGS_VPN Access denied
Application Issues,Multiple issue
Application Issues,Outlook data backup to PST
Login issues,Account Locked
Hardware Issues,Data card Exchange.
Application Issues,user asking to uninstall the java 201
Application Issues,Unable to access the Excel files.
Application Issues,Unable to login to the training laptop
Application Issues,Request access for shared drive
Hardware Issues,Issue with connecting Airtel datacard
Application Issues,Word to pdf conversion is not happening
Login issues,Unable to change the password
Application Issues,Unable to login to https://firmwideappsuat.us.kpmg.com/sites/AQPPTransPOC/Lists/ProjectAllocation/AllItems.aspx site
Application Issues,Unable to open KPMG Home page and GLMS link
Application Issues,Issue signing in on Mobile iron app
Application Issues,PIN generation for Mobile Iron.
Application Issues,"Printer was mapped but while taking a print, it shows confidential, blocked data for every document. Please resolve."
Application Issues,Phone got formatted . Need to re-install mail
IP Phone,Phone got formatted . Need to re-install mail
Application Issues,Mobileiron emails
Security Incident,Lost phone with KPMG email installed
Network Issues,Need wifi access
Application Issues,Email access on phone
Application Issues,"Mobile email not working. the mailbox got delete I guess after multiple wrong password attempt in my iPhone,. the entire iPhone got resent."
Application Issues,hi mobileiron app has been reset. I will need new pin to register.
Application Issues,Mobile Iron app not working on my mobile phone (1+6T)
Application Issues,Macros is disabled
Application Issues,Skype issue
Application Issues,Enabling macros for Excel.
Application Issues,Unable to use Skype for Business
Application Issues,"With reference to the below screenshot, the scorecard of the mandatory training titled, “Non-Audit Services – Advisory 2018” is not getting populated"
Network Issues,I am unable to connect my laptop to my mobile hotspot.
Application Issues,Unable to access Re-Konnect Exit clearance page.
Application Issues,Mailbox size keeps on increasing.
Application Issues,Unable to Skype sign in
Application Issues,Unable to access India home page
Application Issues,Skype not working
Application Issues,India Skype sign in issue
Application Issues,Skype Meeting invite is not appearing in Outlook
Login issues,Unable to login to the system.
Application Issues,
Application Issues,Mail box full notification
Application Issues,Rekonnect not working
Application Issues,Indian Home not working and unable to login through rekonnect
Application Issues,Java not working on Rekonnect.
Application Issues,Unable to login to Skype.
Application Issues,Intranet not working
Application Issues,Indian home not working
Application Issues,Need to install java as soon as possible
Application Issues,Please map & provide access to the below mentioned path. Seat number - 016
Application Issues,
Application Issues,ASAP utility not working
Application Issues,Assistance in mapping of printer.
Application Issues,Mapping of PST in Outlook.
Network Issues,Unable to connect to WiFi.
Login issues,Unable to login to the system.
Application Issues,Excel not responding.
Network Issues,"I have been on leave for two weeks, I resume today and my LAN port is broken. Assist ASAP"
Application Issues,JAVA not working for rekonnect exit clearance.
Application Issues,Rekonnekt no logging in
Application Issues,Unable to open Indian Homepage. Please treat this as urgent.
Application Issues,KPMG home page not opening.
Hosted Applications,Unable to login to Vmware
Application Issues,JAVA required
Application Issues,"Need Java access, to start my rekonnect clearances"
Network Issues,Wi-Fi not working
Application Issues,Unable to open my learning page
Application Issues,"GLMS not working, Asking for Company ID."
Hardware Issues,Screen required
Hosted Applications,forgot password
Application Issues,Outlook not working
Application Issues,skype not working
Application Issues,exit management not working.
Login issues,"Laptop ID password locked, Kindly resolve the issue ASAP."
Application Issues,Unable to login on Rekonnect.
Application Issues,Not able to see status of the contacts or other skype useres
Application Issues,Not able to access Data Privacy 2018 training due to Flash not available in browser
Application Issues,Intranet home page link to be set up
Login issues,"I am not able to access the Internet, Outlook. Neither my System is accepting password. Can you please treat this matter on an urgent basis."
Application Issues,US SYNC not working
Application Issues,"Uninstall Storyline 2 from laptop, as it's no longer required."
Application Issues,Size issue in the outlook mailbox
Application Issues,i am not able to reset my rekonnect password.
Application Issues,SQL server services are not working properly just because of disabled status. Can someone please help me out in enabling all of them as i'm not making
Application Issues,India Home page is not opening
Application Issues,Please provide access to send emails to outside KPMG
Application Issues,My Global learning system is not working. Every time I click on the GLMS link it shows a logged out page
Application Issues,Not able to access home page of KPMG (India).
Application Issues,Issue with Skype
Application Issues,Unable to sign in to Skype.
Hardware Issues,"reset password for extension, unable to login"
Application Issues,IM829319 - Your Incident has been Resolved
Application Issues,unable to sign in to skype.
Application Issues,Skype issues - not able to view others' status
Login issues,Unable to login to the Desktop
Application Issues,"Unable to access GLMS, Phone Number 7703854364"
Application Issues,Not able to upload documents
Network Issues,Unable to connect to WiFi.
Network Issues,Non working of internet
Hosted Applications,"VDI is locked out, my password is not accepting."
Application Issues,Skype not working
Application Issues,Visio 2013 is crashing. Seek help ASAP
Application Issues,"Hi, I am not able to access any of the shared drives. Please help me resolve the issue asap since I need to access deliverable files kept on the serve"
Application Issues,KPMG Intranet not opening
Application Issues,Skype not getting updated. Cannot see the status of users.
Application Issues,Skype not working
